person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
76057,Joe,Arlauckas,JoeArlauckas,ArlauckasJoe,JArlauckas,joearlauckas,19650720000000,Niagara,USA,NiagaraUSA,69,230.0,1.0,53,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADDjoearlauckas,1987.0,1987.0,N,Y,Y,1987,4,74,N
769,BJ,Armstrong,BJArmstrong,ArmstrongBJ,BArmstrong,bjarmstrong,19670909000000,Iowa,USA,IowaUSA,62,185.0,11.0,11,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,bjarmstrong,1989.0,1999.0,N,Y,Y,1989,1,18,N
2220,Brandon,Armstrong,BrandonArmstrong,ArmstrongBrandon,BArmstrong,brandonarmstrong,19800616000000,Pepperdine,USA,PepperdineUSA,65,185.0,4.0,1,Guard,Inactive,N,1610612751,Nets,NJN,nets,NewJersey,brandonarmstrong,2001.0,2003.0,Y,Y,Y,2001,1,23,N
353,Darrell,Armstrong,DarrellArmstrong,ArmstrongDarrell,DArmstrong,darrellarmstrong,19680622000000,FayettevilleState,USA,FayettevilleStateUSA,61,180.0,15.0,10,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,darrellarmstrong,1994.0,2007.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
200756,Hilton,Armstrong,HiltonArmstrong,ArmstrongHilton,HArmstrong,hiltonarmstrong,19841123000000,Connecticut,USA,ConnecticutUSA,611,235.0,6.0,57,ForwardCenter,Inactive,N,1610612740,Hornets,NOH,pelicans,NewOrleans,hiltonarmstrong,2006.0,2013.0,Y,Y,Y,2006,1,12,N
76059,Tate,Armstrong,TateArmstrong,ArmstrongTate,TArmstrong,tatearmstrong,19551005000000,Duke,USA,DukeUSA,63,175.0,2.0,14,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADDtatearmstrong,1977.0,1978.0,N,Y,Y,1977,1,13,N
76062,Jesse,Arnelle,JesseArnelle,ArnelleJesse,JArnelle,jessearnelle,19331230000000,PennState,USA,PennStateUSA,65,220.0,1.0,1518,Forward,Inactive,N,1610612765,Pistons,FTW,pistons,FtWayneZollner,HISTADDjessearnelle,1955.0,1955.0,N,Y,Y,1955,2,13,N
76064,Bob,Arnzen,BobArnzen,ArnzenBob,BArnzen,bobarnzen,19471103000000,NotreDame,USA,NotreDameUSA,65,205.0,1.0,2130,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADDbobarnzen,1970.0,1970.0,N,Y,Y,1969,8,103,N
2306,Carlos,Arroyo,CarlosArroyo,ArroyoCarlos,CArroyo,carlosarroyo,19790730000000,FloridaInternational,PuertoRico,FloridaInternationalPuertoRico,62,200.0,10.0,45,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,carlosarroyo,2001.0,2010.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
201589,Darrell,Arthur,DarrellArthur,ArthurDarrell,DArthur,darrellarthur,19880325000000,Kansas,USA,KansasUSA,69,235.0,10.0,00,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,darrellarthur,2008.0,2017.0,N,Y,Y,2008,1,27,N
76065,John,Arthurs,JohnArthurs,ArthursJohn,JArthurs,johnarthurs,19470815000000,Tulane,USA,TulaneUSA,64,185.0,1.0,12,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADDjohnarthurs,1969.0,1969.0,N,Y,Y,1969,6,73,N
1628503,Jamel,Artis,JamelArtis,ArtisJamel,JArtis,jamelartis,19930112000000,Pittsburgh,USA,PittsburghUSA,67,213.0,2.0,0,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,jamelartis,2017.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
201600,Omer,Asik,OmerAsik,AsikOmer,OAsik,omerasik,19860704000000,Fenerbahce,Turkey,FenerbahceTurkey,70,255.0,9.0,3,Center,Inactive,N,1610612740,Pelicans,NOP,pelicans,NewOrleans,omerasik,2010.0,2017.0,N,Y,Y,2008,2,36,N
1088,Chucky,Atkins,ChuckyAtkins,AtkinsChucky,CAtkins,chuckyatkins,19740814000000,SouthFlorida,USA,SouthFloridaUSA,511,185.0,12.0,17,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,chuckyatkins,1999.0,2009.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
278,Stacey,Augmon,StaceyAugmon,AugmonStacey,SAugmon,staceyaugmon,19680801000000,UNLV,USA,UNLVUSA,68,213.0,16.0,2,ForwardGuard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,staceyaugmon,1991.0,2005.0,N,Y,Y,1991,1,9,N
201571,DJ,Augustin,DJAugustin,AugustinDJ,DAugustin,djaugustin,19871110000000,TexasAustin,USA,TexasAustinUSA,511,183.0,14.0,4,Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,djaugustin,2008.0,2023.0,N,Y,Y,2008,1,9,N
200788,James,Augustine,JamesAugustine,AugustineJames,JAugustine,jamesaugustine,19840227000000,Illinois,USA,IllinoisUSA,610,235.0,2.0,40,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,jamesaugustine,2006.0,2007.0,Y,Y,Y,2006,2,41,N
76073,John,Austin,JohnAustin,AustinJohn,JAustin,johnaustin,19440831000000,BostonCollege,USA,BostonCollegeUSA,60,170.0,1.0,34,Guard,Inactive,N,1610612764,Bullets,BLT,wizards,Baltimore,HISTADDjohnnyaustin,1966.0,1966.0,N,Y,Y,1966,4,38,N
138,Anthony,Avent,AnthonyAvent,AventAnthony,AAvent,anthonyavent,19691018000000,SetonHall,USA,SetonHallUSA,69,240.0,6.0,30,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,anthonyavent,1992.0,1999.0,N,Y,Y,1991,1,15,N
76076,William,Averitt,WilliamAveritt,AverittWilliam,WAveritt,williamaveritt,19520722000000,Pepperdine,USA,PepperdineUSA,62,170.0,2.0,15,Guard,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADDbirdaveritt,1976.0,1977.0,N,Y,Y,1973,4,55,N
1895,William,Avery,WilliamAvery,AveryWilliam,WAvery,williamavery,19790808000000,Duke,USA,DukeUSA,62,180.0,4.0,30,Guard,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,williamavery,1999.0,2002.0,N,Y,Y,1999,1,14,N
76078,Dennis,Awtrey,DennisAwtrey,AwtreyDennis,DAwtrey,dennisawtrey,19480222000000,SantaClara,USA,SantaClaraUSA,610,235.0,12.0,20,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADDdennisawtrey,1970.0,1981.0,N,Y,Y,1970,3,46,N
201965,Jeff,Ayres,JeffAyres,AyresJeff,JAyres,jeffayres,19870429000000,ArizonaState,USA,ArizonaStateUSA,69,250.0,7.0,19,ForwardCenter,Inactive,N,1610612759,Spurs,SAS,spurs,SanAntonio,jeffayres,2009.0,2015.0,Y,Y,Y,2009,2,31,N
1629028,Deandre,Ayton,DeandreAyton,AytonDeandre,DAyton,deandreayton,19980723000000,Arizona,Bahamas,ArizonaBahamas,70,250.0,5.0,22,Center,Active,N,1610612756,Suns,PHX,suns,Phoenix,deandreayton,2018.0,2023.0,N,Y,Y,2018,1,1,N
101235,Kelenna,Azubuike,KelennaAzubuike,AzubuikeKelenna,KAzubuike,kelennaazubuike,19831216000000,Kentucky,UnitedKingdom,KentuckyUnitedKingdom,65,215.0,5.0,4,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,GoldenState,kelennaazubuike,2006.0,2011.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1628962,Udoka,Azubuike,UdokaAzubuike,AzubuikeUdoka,UAzubuike,udokaazubuike,19990917000000,Kansas,Nigeria,KansasNigeria,611,270.0,3.0,20,CenterForward,Active,N,1610612762,Jazz,UTA,jazz,Utah,udokaazubuike,2020.0,2023.0,Y,Y,Y,2020,1,27,N
203569,Chris,Babb,ChrisBabb,BabbChris,CBabb,chrisbabb,19900214000000,IowaState,USA,IowaStateUSA,65,225.0,3.0,52,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,chrisbabb,2013.0,2014.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
202337,Luke,Babbitt,LukeBabbitt,BabbittLuke,LBabbitt,lukebabbitt,19890620000000,NevadaReno,USA,NevadaRenoUSA,69,225.0,9.0,22,Forward,Inactive,N,1610612740,Pelicans,NOP,pelicans,NewOrleans,lukebabbitt,2010.0,2017.0,Y,Y,Y,2010,1,16,N
76079,Milos,Babic,MilosBabic,BabicMilos,MBabic,milosbabic,19681123000000,TennesseeTech,USA,TennesseeTechUSA,70,240.0,2.0,00,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADDmilosbabic,1990.0,1991.0,N,Y,Y,1990,2,50,N
1628407,Dwayne,Bacon,DwayneBacon,BaconDwayne,DBacon,dwaynebacon,19950830000000,FloridaState,USA,FloridaStateUSA,66,221.0,5.0,8,GuardForward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,dwaynebacon,2017.0,2020.0,Y,Y,Y,2017,2,40,N
76081,Jim,Baechtold,JimBaechtold,BaechtoldJim,JBaechtold,jimbaechtold,19271209000000,EasternKentucky,USA,EasternKentuckyUSA,64,205.0,5.0,10,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,NewYork,HISTADDjimbaechtold,1952.0,1956.0,N,Y,Y,1952,1,2,N
2053,Dalibor,Bagaric,DaliborBagaric,BagaricDalibor,DBagaric,daliborbagaric,19800702000000,BenstonZagreb,Croatia,BenstonZagrebCroatia,71,290.0,4.0,11,Center,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,daliborbagaric,2000.0,2002.0,N,Y,Y,2000,1,24,N
76082,John,Bagley,JohnBagley,BagleyJohn,JBagley,johnbagley,19600423000000,BostonCollege,USA,BostonCollegeUSA,60,185.0,11.0,5,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADDjohnbagley,1982.0,1993.0,N,Y,Y,1982,1,12,N
1628963,Marvin,BagleyIII,MarvinBagleyIII,BagleyIIIMarvin,MBagleyIII,marvinbagleyiii,19990314000000,Duke,USA,DukeUSA,610,235.0,5.0,35,Forward,Active,N,1610612765,Pistons,DET,pistons,Detroit,marvinbagleyiii,2018.0,2023.0,N,Y,Y,2018,1,2,N
76084,Carl,Bailey,CarlBailey,BaileyCarl,CBailey,carlbailey,19580423000000,Tuskegee,USA,TuskegeeUSA,70,210.0,1.0,21,Center,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,HISTADDcarlbailey,1981.0,1981.0,N,Y,Y,1980,3,66,N
76083,Gus,Bailey,GusBailey,BaileyGus,GBailey,gusbailey,19510218000000,TexasElPaso,USA,TexasElPasoUSA,65,185.0,5.0,20,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADDgusbailey,1974.0,1979.0,N,Y,Y,1974,2,23,N
76085,James,Bailey,JamesBailey,BaileyJames,JBailey,jamesbailey,19570521000000,Rutgers,USA,RutgersUSA,69,220.0,9.0,2,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADDjamesbailey,1979.0,1987.0,N,Y,Y,1979,1,6,N
1847,Thurl,Bailey,ThurlBailey,BaileyThurl,TBailey,thurlbailey,19610407000000,NorthCarolinaState,USA,NorthCarolinaStateUSA,611,247.0,12.0,41,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,thurlbailey,1983.0,1998.0,N,Y,Y,1983,1,7,N
1753,Toby,Bailey,TobyBailey,BaileyToby,TBailey,tobybailey,19751119000000,UCLA,USA,UCLAUSA,66,213.0,3.0,11,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,tobybailey,1998.0,2002.0,N,Y,Y,1998,2,45,N
452,Vin,Baker,VinBaker,BakerVin,VBaker,vinbaker,19711123000000,Hartford,USA,HartfordUSA,611,240.0,13.0,34,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,vinbaker,1993.0,2005.0,N,Y,Y,1993,1,8,N
1631116,Patrick,BaldwinJr,PatrickBaldwinJr,BaldwinJrPatrick,PBaldwinJr,patrickbaldwinjr,20021118000000,WisconsinMilwaukee,USA,WisconsinMilwaukeeUSA,69,220.0,1.0,7,Forward,Active,N,1610612744,Warriors,GSW,warriors,GoldenState,patrickbaldwinjr,2022.0,2023.0,Y,Y,Y,2022,1,28,N
76090,Cedric,Ball,CedricBall,BallCedric,CBall,cedricball,19680416000000,NorthCarolinaCharlotte,USA,NorthCarolinaCharlotteUSA,68,210.0,1.0,44,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,LosAngeles,HISTADDcedricball,1990.0,1990.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1630163,LaMelo,Ball,LaMeloBall,BallLaMelo,LBall,lameloball,20010822000000,Illawarra,USA,IllawarraUSA,67,180.0,3.0,1,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,lameloball,2020.0,2023.0,N,Y,Y,2020,1,3,N
1628366,Lonzo,Ball,LonzoBall,BallLonzo,LBall,lonzoball,19971027000000,UCLA,USA,UCLAUSA,66,190.0,5.0,2,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,lonzoball,2017.0,2023.0,N,Y,Y,2017,1,2,N
76091,Greg,Ballard,GregBallard,BallardGreg,GBallard,gregballard,19550129000000,Oregon,USA,OregonUSA,67,215.0,11.0,42,Forward,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADDgregballard,1977.0,1988.0,N,Y,Y,1977,1,4,N
1631094,Paolo,Banchero,PaoloBanchero,BancheroPaolo,PBanchero,paolobanchero,20021112000000,Duke,USA,DukeUSA,610,250.0,1.0,5,Forward,Active,N,1610612753,Magic,ORL,magic,Orlando,paolobanchero,2022.0,2023.0,N,Y,Y,2022,1,1,N
1630217,Desmond,Bane,DesmondBane,BaneDesmond,DBane,desmondbane,19980625000000,TCU,USA,TCUUSA,65,215.0,3.0,22,Guard,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,desmondbane,2020.0,2023.0,N,Y,Y,2020,1,30,N
76093,Gene,Banks,GeneBanks,BanksGene,GBanks,genebanks,19590515000000,Duke,USA,DukeUSA,67,215.0,6.0,20,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,SanAntonio,HISTADDgenebanks,1981.0,1986.0,N,Y,Y,1981,2,28,N
2556,Marcus,Banks,MarcusBanks,BanksMarcus,MBanks,marcusbanks,19811119000000,UNLV,USA,UNLVUSA,62,205.0,9.0,15,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,marcusbanks,2003.0,2010.0,Y,Y,Y,2003,1,13,N
76094,Ken,Bannister,KenBannister,BannisterKen,KBannister,kenbannister,19600401000000,StAugustines,USA,StAugustinesUSA,69,235.0,5.0,51,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,NewYork,HISTADDkenbannister,1984.0,1990.0,N,Y,Y,1984,7,156,N
76095,Mike,Bantom,MikeBantom,BantomMike,MBantom,mikebantom,19511203000000,StJosephsPA,USA,StJosephsPAUSA,69,200.0,9.0,42,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADDmikebantom,1973.0,1981.0,N,Y,Y,1973,1,8,N
1630625,Dalano,Banton,DalanoBanton,BantonDalano,DBanton,dalanobanton,19991107000000,Nebraska,Canada,NebraskaCanada,67,204.0,2.0,45,Forward,Active,N,1610612761,Raptors,TOR,raptors,Toronto,dalanobanton,2021.0,2023.0,Y,Y,Y,2021,2,46,N
76097,Stephen,Bardo,StephenBardo,BardoStephen,SBardo,stephenbardo,19680405000000,Illinois,USA,IllinoisUSA,65,190.0,3.0,25,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADDstephenbardo,1991.0,1995.0,N,Y,Y,1990,2,41,N
200826,JJ,Barea,JJBarea,BareaJJ,JBarea,jjbarea,19840626000000,Northeastern,PuertoRico,NortheasternPuertoRico,510,180.0,15.0,5,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,jjbarea,2006.0,2019.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76099,Tom,Barker,TomBarker,BarkerTom,TBarker,tombarker,19550311000000,Hawaii,USA,HawaiiUSA,611,225.0,2.0,6,Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADDtombarker,1976.0,1978.0,N,Y,Y,1976,4,53,N
787,Charles,Barkley,CharlesBarkley,BarkleyCharles,CBarkley,charlesbarkley,19630220000000,Auburn,USA,AuburnUSA,66,252.0,16.0,34,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,charlesbarkley,1984.0,1999.0,N,Y,Y,1984,1,5,Y
2057,Erick,Barkley,ErickBarkley,BarkleyErick,EBarkley,erickbarkley,19780221000000,StJohnsNY,USA,StJohnsNYUSA,61,185.0,3.0,1,Guard,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,erickbarkley,2000.0,2002.0,N,Y,Y,2000,1,28,N
76102,Don,Barksdale,DonBarksdale,BarksdaleDon,DBarksdale,donbarksdale,19230331000000,UCLA,USA,UCLAUSA,66,200.0,4.0,17,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADDdonbarksdale,1951.0,1954.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1631230,Dominick,Barlow,DominickBarlow,BarlowDominick,DBarlow,dominickbarlow,20030526000000,OvertimeElite,USA,OvertimeEliteUSA,69,215.0,1.0,26,Forward,Active,N,1610612759,Spurs,SAS,spurs,SanAntonio,dominickbarlow,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203084,Harrison,Barnes,HarrisonBarnes,BarnesHarrison,HBarnes,harrisonbarnes,19920530000000,NorthCarolina,USA,NorthCarolinaUSA,68,225.0,11.0,40,Forward,Active,N,1610612758,Kings,SAC,kings,Sacramento,harrisonbarnes,2012.0,2023.0,N,Y,Y,2012,1,7,N
76105,Jim,Barnes,JimBarnes,BarnesJim,JBarnes,jimbarnes,19410413000000,TexasElPaso,USA,TexasElPasoUSA,68,210.0,7.0,12,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADDjimbarnes,1964.0,1970.0,N,Y,Y,1964,1,1,N
76104,Marvin,Barnes,MarvinBarnes,BarnesMarvin,MBarnes,marvinbarnes,19520727000000,Providence,USA,ProvidenceUSA,69,210.0,4.0,27,Forward,Inactive,N,1610612746,Clippers,SDC,clippers,SanDiego,HISTADDmarvinbarnes,1976.0,1979.0,N,Y,Y,1974,1,2,N
2440,Matt,Barnes,MattBarnes,BarnesMatt,MBarnes,mattbarnes,19800309000000,UCLA,USA,UCLAUSA,67,226.0,15.0,22,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,LosAngeles,mattbarnes,2002.0,2016.0,N,Y,Y,2002,2,45,N
1630567,Scottie,Barnes,ScottieBarnes,BarnesScottie,SBarnes,scottiebarnes,20010801000000,FloridaState,USA,FloridaStateUSA,68,225.0,2.0,4,Forward,Active,N,1610612761,Raptors,TOR,raptors,Toronto,scottiebarnes,2021.0,2023.0,N,Y,Y,2021,1,4,N
76106,Jim,Barnett,JimBarnett,BarnettJim,JBarnett,jimbarnett,19440707000000,Oregon,USA,OregonUSA,64,170.0,11.0,33,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,GoldenState,HISTADDjimbarnett,1966.0,1976.0,N,Y,Y,1966,1,8,N
76108,John,Barnhill,JohnBarnhill,BarnhillJohn,JBarnhill,johnbarnhill,19380320000000,TennesseeState,USA,TennesseeStateUSA,61,180.0,7.0,11,Guard,Inactive,N,1610612737,Hawks,STL,hawks,StLouis,HISTADDrabbitbarnhill,1962.0,1968.0,N,Y,Y,1959,11,77,N
76109,Norton,Barnhill,NortonBarnhill,BarnhillNorton,NBarnhill,nortonbarnhill,19530715000000,WashingtonState,USA,WashingtonStateUSA,64,205.0,1.0,10,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADDnortonbarnhill,1976.0,1976.0,N,Y,Y,1976,8,134,N
76112,Mike,Barr,MikeBarr,BarrMike,MBarr,mikebarr,19501019000000,Duquesne,USA,DuquesneUSA,63,180.0,1.0,34,Guard,Inactive,N,1610612758,Kings,KCK,kings,KansasCity,HISTADDmikebarr,1976.0,1976.0,N,Y,Y,1972,13,180,N
1629628,RJ,Barrett,RJBarrett,BarrettRJ,RBarrett,rjbarrett,20000614000000,Duke,Canada,DukeCanada,66,214.0,4.0,9,ForwardGuard,Active,N,1610612752,Knicks,NYK,knicks,NewYork,rjbarrett,2019.0,2023.0,N,Y,Y,2019,1,3,N
2853,Earl,Barron,EarlBarron,BarronEarl,EBarron,earlbarron,19810814000000,Memphis,USA,MemphisUSA,70,250.0,9.0,30,ForwardCenter,Inactive,N,1610612748,Heat,MIA,heat,Miami,earlbarron,2005.0,2014.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
699,Brent,Barry,BrentBarry,BarryBrent,BBarry,brentbarry,19711231000000,OregonState,USA,OregonStateUSA,67,210.0,15.0,17,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,brentbarry,1995.0,2008.0,N,Y,Y,1995,1,15,N
1003,Drew,Barry,DrewBarry,BarryDrew,DBarry,drewbarry,19730217000000,GeorgiaTech,USA,GeorgiaTechUSA,65,191.0,3.0,10,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,drewbarry,1997.0,1999.0,N,Y,Y,1996,2,57,N
600013,Rick,Barry,RickBarry,BarryRick,RBarry,rickbarry,19440328000000,Miami,USA,MiamiUSA,67,205.0,10.0,24,Forward,Inactive,N,1610612744,Warriors,GOS,warriors,GoldenState,HISTADDrickbarry,1965.0,1979.0,N,Y,Y,1965,1,2,Y
76118,Vic,Bartolome,VicBartolome,BartolomeVic,VBartolome,vicbartolome,19480929000000,OregonState,USA,OregonStateUSA,70,230.0,1.0,20,Center,Inactive,N,1610612744,Warriors,GOS,warriors,GoldenState,HISTADDvicbartolome,1971.0,1971.0,N,Y,Y,1970,6,87,N
203115,Will,Barton,WillBarton,BartonWill,WBarton,willbarton,19910106000000,Memphis,USA,MemphisUSA,65,181.0,11.0,1,Guard,Active,N,1610612761,Raptors,TOR,raptors,Toronto,willbarton,2012.0,2023.0,Y,Y,Y,2012,2,40,N
101188,Eddie,Basden,EddieBasden,BasdenEddie,EBasden,eddiebasden,19830215000000,NorthCarolinaCharlotte,USA,NorthCarolinaCharlotteUSA,65,215.0,2.0,13,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,eddiebasden,2005.0,2005.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
101138,Brandon,Bass,BrandonBass,BassBrandon,BBass,brandonbass,19850430000000,LouisianaState,USA,LouisianaStateUSA,68,250.0,13.0,30,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,brandonbass,2005.0,2016.0,Y,Y,Y,2005,2,33,N
76120,Tim,Bassett,TimBassett,BassettTim,TBassett,timbassett,19510401000000,Georgia,USA,GeorgiaUSA,68,225.0,4.0,21,Forward,Inactive,N,1610612751,Nets,NJN,nets,NewJersey,HISTADDtimbassett,1976.0,1979.0,N,Y,Y,1973,7,106,N
1629646,Charles,Bassey,CharlesBassey,BasseyCharles,CBassey,charlesbassey,20001028000000,WesternKentucky,Nigeria,WesternKentuckyNigeria,69,230.0,2.0,28,CenterForward,Active,N,1610612759,Spurs,SAS,spurs,SanAntonio,charlesbassey,2021.0,2023.0,Y,Y,Y,2021,2,53,N
1766,Maceo,Baston,MaceoBaston,BastonMaceo,MBaston,maceobaston,19760529000000,Michigan,USA,MichiganUSA,610,230.0,5.0,9,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,maceobaston,2002.0,2008.0,N,Y,Y,1998,2,58,N
76121,Billyray,Bates,BillyrayBates,BatesBillyray,BBates,billyraybates,19560531000000,KentuckyState,USA,KentuckyStateUSA,64,210.0,4.0,35,Guard,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,HISTADDbillyraybates,1979.0,1982.0,N,Y,Y,1978,3,47,N
1499,Tony,Battie,TonyBattie,BattieTony,TBattie,tonybattie,19760211000000,TexasTech,USA,TexasTechUSA,611,240.0,15.0,4,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,tonybattie,1997.0,2011.0,N,Y,Y,1997,1,5,N
2203,Shane,Battier,ShaneBattier,BattierShane,SBattier,shanebattier,19780909000000,Duke,USA,DukeUSA,68,220.0,13.0,31,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,shanebattier,2001.0,2013.0,N,Y,Y,2001,1,6,N
76124,Dave,Batton,DaveBatton,BattonDave,DBatton,davebatton,19560326000000,NotreDame,USA,NotreDameUSA,610,240.0,2.0,45,Center,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADDdavebatton,1982.0,1983.0,N,Y,Y,1978,3,62,N
201587,Nicolas,Batum,NicolasBatum,BatumNicolas,NBatum,nicolasbatum,19881214000000,LeMans,France,LeMansFrance,68,230.0,15.0,33,GuardForward,Active,N,1610612746,Clippers,LAC,clippers,LA,nicolasbatum,2008.0,2023.0,N,Y,Y,2008,1,25,N
76125,Johnny,Baum,JohnnyBaum,BaumJohnny,JBaum,johnnybaum,19460617000000,Temple,USA,TempleUSA,65,200.0,2.0,14,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADDjohnnybaum,1969.0,1970.0,N,Y,Y,1969,2,23,N
2437,Lonny,Baxter,LonnyBaxter,BaxterLonny,LBaxter,lonnybaxter,19790127000000,Maryland,USA,MarylandUSA,68,260.0,4.0,35,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,lonnybaxter,2002.0,2005.0,N,Y,Y,2002,2,43,N
76127,Elgin,Baylor,ElginBaylor,BaylorElgin,EBaylor,elginbaylor,19340916000000,Seattle,USA,SeattleUSA,65,225.0,14.0,22,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,HISTADDelginbaylor,1958.0,1971.0,N,Y,Y,1958,1,1,Y
203382,Aron,Baynes,AronBaynes,BaynesAron,ABaynes,aronbaynes,19861209000000,WashingtonState,Australia,WashingtonStateAustralia,610,260.0,10.0,46,CenterForward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,aronbaynes,2012.0,2020.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76128,Sergei,Bazarevich,SergeiBazarevich,BazarevichSergei,SBazarevich,sergeibazarevich,19650315000000,TofasSK,Russia,TofasSKRussia,62,168.0,1.0,5,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADDsergeibazarevich,1994.0,1994.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
203145,Kent,Bazemore,KentBazemore,BazemoreKent,KBazemore,kentbazemore,19890701000000,OldDominion,USA,OldDominionUSA,64,195.0,11.0,9,GuardForward,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,kentbazemore,2012.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
